,participantId,format,duration_sec,task,confidence,difficulty
358,67153c0d669d191ab273b865,yaml,19.295,writing-task-config,1,7
359,67153c0d669d191ab273b865,yaml,5.576,modifying-task-config-1,1,7
360,67153c0d669d191ab273b865,yaml,5.44,modifying-task-config-2,6,7
361,67153c0d669d191ab273b865,yaml,5.22,modifying-task-config-3,1,7
362,67153c0d669d191ab273b865,yaml,4.035,modifying-task-config-4,2,7
363,67ab1d683813ed19603e1030,yaml,8.864,writing-task-NL,7,1
364,67ab1d683813ed19603e1030,yaml,9.634,reading-task-config-1,5,4
365,67ab1d683813ed19603e1030,yaml,3.342,reading-task-config-2,7,1
366,67ab1d683813ed19603e1030,yaml,2.619,reading-task-config-3,7,1
367,67ab1d683813ed19603e1030,yaml,5.067,reading-task-config-4,2,6
368,67ab1d683813ed19603e1030,yaml,2.728,reading-task-config-5,7,1
369,67ab1d683813ed19603e1030,yaml,5.387,writing-task-config,2,5
370,67ab1d683813ed19603e1030,yaml,2.788,modifying-task-config-1,7,1
371,67ab1d683813ed19603e1030,yaml,6.509,modifying-task-config-2,5,3
372,67ab1d683813ed19603e1030,yaml,5.063,modifying-task-config-3,1,6
373,67ab1d683813ed19603e1030,yaml,3.548,modifying-task-config-4,7,1
374,60e343946a7faddde88fbe3c,yaml,12.634,writing-task-NL,7,1
375,60e343946a7faddde88fbe3c,yaml,10.047,reading-task-config-1,7,1
376,60e343946a7faddde88fbe3c,yaml,7.716,reading-task-config-2,7,1
377,60e343946a7faddde88fbe3c,yaml,5.263,reading-task-config-3,7,1
378,60e343946a7faddde88fbe3c,yaml,10.215,reading-task-config-4,7,2
379,60e343946a7faddde88fbe3c,yaml,10.601,reading-task-config-5,6,3
380,60e343946a7faddde88fbe3c,yaml,10.218,writing-task-config,6,4
381,60e343946a7faddde88fbe3c,yaml,5.071,modifying-task-config-1,7,2
382,60e343946a7faddde88fbe3c,yaml,6.805,modifying-task-config-2,7,1
383,60e343946a7faddde88fbe3c,yaml,9.075,modifying-task-config-3,7,2
384,60e343946a7faddde88fbe3c,yaml,4.882,modifying-task-config-4,5,2
385,67e0333064ddada0e2fc6f1e,yaml,25.011,writing-task-NL,7,1
386,67e0333064ddada0e2fc6f1e,yaml,11.259,reading-task-config-1,7,1
387,67e0333064ddada0e2fc6f1e,yaml,4.196,reading-task-config-2,7,1
388,67e0333064ddada0e2fc6f1e,yaml,12.949,reading-task-config-3,7,1
389,67e0333064ddada0e2fc6f1e,yaml,3.932,reading-task-config-4,7,1
390,67e0333064ddada0e2fc6f1e,yaml,3.553,reading-task-config-5,7,1
391,67e0333064ddada0e2fc6f1e,yaml,6.207,writing-task-config,7,1
392,67e0333064ddada0e2fc6f1e,yaml,5.396,modifying-task-config-1,7,1
393,67e0333064ddada0e2fc6f1e,yaml,4.54,modifying-task-config-2,7,1
394,67e0333064ddada0e2fc6f1e,yaml,10.664,modifying-task-config-3,7,1
395,67e0333064ddada0e2fc6f1e,yaml,4.364,modifying-task-config-4,7,1
396,5b3ec4332a5fbf00014eae57,toml,10.574,writing-task-NL,4,7
397,5b3ec4332a5fbf00014eae57,toml,5.671,reading-task-config-1,7,1
398,5b3ec4332a5fbf00014eae57,toml,12.278,reading-task-config-2,3,4
399,5b3ec4332a5fbf00014eae57,toml,4.534,reading-task-config-3,7,1
400,5b3ec4332a5fbf00014eae57,toml,9.586,reading-task-config-4,1,6
401,5b3ec4332a5fbf00014eae57,toml,9.921,reading-task-config-5,5,2
402,5b3ec4332a5fbf00014eae57,toml,7.303,writing-task-config,1,7
403,5b3ec4332a5fbf00014eae57,toml,7.003,modifying-task-config-1,2,5
404,5b3ec4332a5fbf00014eae57,toml,8.547,modifying-task-config-2,2,6
405,5b3ec4332a5fbf00014eae57,toml,11.688,modifying-task-config-3,2,4
406,5b3ec4332a5fbf00014eae57,toml,5.501,modifying-task-config-4,1,7
407,66912d7bf9d35c08f6919958,json,15.54,writing-task-NL,7,1
408,66912d7bf9d35c08f6919958,json,16.236,reading-task-config-1,7,1
409,66912d7bf9d35c08f6919958,json,10.583,reading-task-config-2,7,1
410,66912d7bf9d35c08f6919958,json,15.759,reading-task-config-3,7,1
411,66912d7bf9d35c08f6919958,json,8.499,reading-task-config-4,7,1
412,66912d7bf9d35c08f6919958,json,5.868,reading-task-config-5,7,1
413,66912d7bf9d35c08f6919958,json,30.988,writing-task-config,7,1
414,66912d7bf9d35c08f6919958,json,6.849,modifying-task-config-1,7,1
415,66912d7bf9d35c08f6919958,json,22.526,modifying-task-config-2,7,1
416,66912d7bf9d35c08f6919958,json,5.985,modifying-task-config-3,7,1
417,66912d7bf9d35c08f6919958,json,7.614,modifying-task-config-4,7,1
418,6717980047b565ab5b849317,hjson,13.36,writing-task-NL,6,1
419,6717980047b565ab5b849317,hjson,10.089,reading-task-config-1,4,6
420,6717980047b565ab5b849317,hjson,7.843,reading-task-config-2,4,5
421,6717980047b565ab5b849317,hjson,9.989,reading-task-config-3,5,5
422,6717980047b565ab5b849317,hjson,13.441,reading-task-config-4,3,6
423,6717980047b565ab5b849317,hjson,11.101,reading-task-config-5,2,6
424,6717980047b565ab5b849317,hjson,10.754,writing-task-config,3,6
425,6717980047b565ab5b849317,hjson,5.679,modifying-task-config-1,2,7
426,6717980047b565ab5b849317,hjson,53.654,modifying-task-config-2,2,7
427,6717980047b565ab5b849317,hjson,18.037,modifying-task-config-3,3,6
428,6717980047b565ab5b849317,hjson,25.873,modifying-task-config-4,1,7
429,64ea2ee72ab0377e0846cb9e,jsonc,11.736,writing-task-NL,7,1
430,64ea2ee72ab0377e0846cb9e,jsonc,16.889,reading-task-config-1,5,2
431,64ea2ee72ab0377e0846cb9e,jsonc,12.954,reading-task-config-2,5,4
432,64ea2ee72ab0377e0846cb9e,jsonc,7.939,reading-task-config-3,6,3
433,64ea2ee72ab0377e0846cb9e,jsonc,7.635,reading-task-config-4,6,4
434,64ea2ee72ab0377e0846cb9e,jsonc,7.584,reading-task-config-5,7,3
435,64ea2ee72ab0377e0846cb9e,jsonc,7.269,writing-task-config,3,6
436,64ea2ee72ab0377e0846cb9e,jsonc,7.438,modifying-task-config-1,4,5
437,64ea2ee72ab0377e0846cb9e,jsonc,8.413,modifying-task-config-2,4,5
438,64ea2ee72ab0377e0846cb9e,jsonc,6.944,modifying-task-config-3,5,4
439,64ea2ee72ab0377e0846cb9e,jsonc,6.593,modifying-task-config-4,3,6
440,651b29ff3a6cadf518640abe,xml,7.65,writing-task-NL,7,2
441,651b29ff3a6cadf518640abe,xml,11.328,reading-task-config-1,5,4
442,651b29ff3a6cadf518640abe,xml,7.299,reading-task-config-2,6,3
443,651b29ff3a6cadf518640abe,xml,7.588,reading-task-config-3,2,6
444,651b29ff3a6cadf518640abe,xml,5.916,reading-task-config-4,1,7
445,651b29ff3a6cadf518640abe,xml,6.085,reading-task-config-5,3,5
446,651b29ff3a6cadf518640abe,xml,4.58,writing-task-config,1,7
447,651b29ff3a6cadf518640abe,xml,4.275,modifying-task-config-1,1,7
448,651b29ff3a6cadf518640abe,xml,5.559,modifying-task-config-2,1,7
449,651b29ff3a6cadf518640abe,xml,3.511,modifying-task-config-3,4,4
450,651b29ff3a6cadf518640abe,xml,3.804,modifying-task-config-4,1,7
451,6818ca1523ece90f671e3601,json,13.262,writing-task-NL,6,2
452,6818ca1523ece90f671e3601,json,7.035,reading-task-config-1,7,2
453,6818ca1523ece90f671e3601,json,6.649,reading-task-config-2,7,1
454,6818ca1523ece90f671e3601,json,7.556,reading-task-config-3,7,2
455,6818ca1523ece90f671e3601,json,7.044,reading-task-config-4,6,3
456,6818ca1523ece90f671e3601,json,4.637,reading-task-config-5,7,1
457,6818ca1523ece90f671e3601,json,8.001,writing-task-config,7,2
458,6818ca1523ece90f671e3601,json,5.952,modifying-task-config-1,5,3
459,6818ca1523ece90f671e3601,json,4.336,modifying-task-config-2,7,1
460,6818ca1523ece90f671e3601,json,9.131,modifying-task-config-3,7,1
461,6818ca1523ece90f671e3601,json,4.788,modifying-task-config-4,2,6
462,67d2a409ab3638e33fc417b9,hjson,6.319,writing-task-NL,5,1
463,67d2a409ab3638e33fc417b9,hjson,9.144,reading-task-config-1,3,3
464,67d2a409ab3638e33fc417b9,hjson,4.185,reading-task-config-2,5,4
465,67d2a409ab3638e33fc417b9,hjson,4.796,reading-task-config-3,1,7
466,67d2a409ab3638e33fc417b9,hjson,4.546,reading-task-config-4,4,5
467,67d2a409ab3638e33fc417b9,hjson,4.537,reading-task-config-5,4,6
468,67d2a409ab3638e33fc417b9,hjson,7.168,writing-task-config,4,2
469,67d2a409ab3638e33fc417b9,hjson,6.277,modifying-task-config-1,1,1
470,67d2a409ab3638e33fc417b9,hjson,4.572,modifying-task-config-2,1,1
471,67d2a409ab3638e33fc417b9,hjson,4.048,modifying-task-config-3,1,1
472,67d2a409ab3638e33fc417b9,hjson,5.075,modifying-task-config-4,1,1
473,66ec8f7ce843d25227820f97,hjson,7.057,writing-task-NL,7,1
474,66ec8f7ce843d25227820f97,hjson,5.614,reading-task-config-1,5,6
475,66ec8f7ce843d25227820f97,hjson,6.179,reading-task-config-2,6,2
476,66ec8f7ce843d25227820f97,hjson,15.854,reading-task-config-3,2,6
477,66ec8f7ce843d25227820f97,hjson,10.74,reading-task-config-4,5,7
478,66ec8f7ce843d25227820f97,hjson,7.182,reading-task-config-5,6,1
479,66ec8f7ce843d25227820f97,hjson,7.209,writing-task-config,6,7
480,66ec8f7ce843d25227820f97,hjson,4.06,modifying-task-config-1,6,1
481,66ec8f7ce843d25227820f97,hjson,3.928,modifying-task-config-2,6,6
482,66ec8f7ce843d25227820f97,hjson,8.027,modifying-task-config-3,6,6
483,66ec8f7ce843d25227820f97,hjson,6.959,modifying-task-config-4,5,1
484,6680d2279263349cc005956a,json,9.287,writing-task-NL,6,2
485,6680d2279263349cc005956a,json,6.98,reading-task-config-1,7,1
486,6680d2279263349cc005956a,json,4.762,reading-task-config-2,7,1
487,6680d2279263349cc005956a,json,6.638,reading-task-config-3,7,1
488,6680d2279263349cc005956a,json,7.139,reading-task-config-4,2,7
489,6680d2279263349cc005956a,json,6.792,reading-task-config-5,3,5
490,6680d2279263349cc005956a,json,7.741,writing-task-config,4,5
491,6680d2279263349cc005956a,json,5.95,modifying-task-config-1,6,1
492,6680d2279263349cc005956a,json,5.143,modifying-task-config-2,6,1
493,6680d2279263349cc005956a,json,4.933,modifying-task-config-3,4,4
494,6680d2279263349cc005956a,json,6.301,modifying-task-config-4,5,3
495,6081728972120aa7f9685791,json,15.009,writing-task-NL,7,1
496,6081728972120aa7f9685791,json,4.403,reading-task-config-1,7,1
497,6081728972120aa7f9685791,json,4.343,reading-task-config-2,7,1
498,6081728972120aa7f9685791,json,2.68,reading-task-config-3,7,1
499,6081728972120aa7f9685791,json,6.038,reading-task-config-4,6,4
500,6081728972120aa7f9685791,json,5.575,reading-task-config-5,7,3
501,6081728972120aa7f9685791,json,7.907,writing-task-config,6,2
502,6081728972120aa7f9685791,json,5.709,modifying-task-config-1,6,2
503,6081728972120aa7f9685791,json,11.569,modifying-task-config-2,6,3
504,6081728972120aa7f9685791,json,5.001,modifying-task-config-3,7,4
505,6081728972120aa7f9685791,json,9.29,modifying-task-config-4,6,3
506,67aca6831f2b0b79416bdb6c,xml,14.987,writing-task-NL,7,2
507,67aca6831f2b0b79416bdb6c,xml,5.533,reading-task-config-1,7,2
508,67aca6831f2b0b79416bdb6c,xml,5.03,reading-task-config-2,5,3
509,67aca6831f2b0b79416bdb6c,xml,7.677,reading-task-config-3,6,4
510,67aca6831f2b0b79416bdb6c,xml,4.527,reading-task-config-4,5,2
511,67aca6831f2b0b79416bdb6c,xml,5.334,reading-task-config-5,6,3
512,67aca6831f2b0b79416bdb6c,xml,7.4,writing-task-config,3,7
513,67aca6831f2b0b79416bdb6c,xml,4.692,modifying-task-config-1,7,6
514,67aca6831f2b0b79416bdb6c,xml,8.831,modifying-task-config-2,5,2
515,67aca6831f2b0b79416bdb6c,xml,5.961,modifying-task-config-3,7,4
516,67aca6831f2b0b79416bdb6c,xml,15.136,modifying-task-config-4,5,4
517,675aaf0eb1b401136f37c475,json,13.405,writing-task-NL,6,2
518,675aaf0eb1b401136f37c475,json,15.453,reading-task-config-1,3,7
519,675aaf0eb1b401136f37c475,json,11.276,reading-task-config-2,5,3
520,675aaf0eb1b401136f37c475,json,13.357,reading-task-config-3,3,6
521,675aaf0eb1b401136f37c475,json,11.754,reading-task-config-4,3,7
522,675aaf0eb1b401136f37c475,json,9.037,reading-task-config-5,3,6
523,675aaf0eb1b401136f37c475,json,7.377,writing-task-config,1,7
524,675aaf0eb1b401136f37c475,json,9.278,modifying-task-config-1,2,7
525,675aaf0eb1b401136f37c475,json,11.498,modifying-task-config-2,4,6
526,675aaf0eb1b401136f37c475,json,6.854,modifying-task-config-3,4,7
527,675aaf0eb1b401136f37c475,json,7.837,modifying-task-config-4,5,5
528,6554e79557e3d6be08e32ceb,yaml,13.444,writing-task-NL,6,2
529,6554e79557e3d6be08e32ceb,yaml,13.227,reading-task-config-1,6,2
530,6554e79557e3d6be08e32ceb,yaml,6.162,reading-task-config-2,5,3
531,6554e79557e3d6be08e32ceb,yaml,5.355,reading-task-config-3,5,3
532,6554e79557e3d6be08e32ceb,yaml,6.683,reading-task-config-4,2,6
533,6554e79557e3d6be08e32ceb,yaml,8.454,reading-task-config-5,5,3
534,6554e79557e3d6be08e32ceb,yaml,8.566,writing-task-config,1,7
535,6554e79557e3d6be08e32ceb,yaml,4.774,modifying-task-config-1,5,3
536,6554e79557e3d6be08e32ceb,yaml,5.184,modifying-task-config-2,2,5
537,6554e79557e3d6be08e32ceb,yaml,9.517,modifying-task-config-3,4,4
538,6554e79557e3d6be08e32ceb,yaml,6.236,modifying-task-config-4,4,4
539,645b519f108c046164a6d232,yaml,9.483,writing-task-NL,4,3
540,645b519f108c046164a6d232,yaml,9.407,reading-task-config-1,5,2
541,645b519f108c046164a6d232,yaml,7.392,reading-task-config-2,5,2
542,645b519f108c046164a6d232,yaml,5.151,reading-task-config-3,6,1
543,645b519f108c046164a6d232,yaml,5.417,reading-task-config-4,6,1
544,645b519f108c046164a6d232,yaml,6.121,reading-task-config-5,6,1
545,645b519f108c046164a6d232,yaml,12.837,writing-task-config,2,6
546,645b519f108c046164a6d232,yaml,7.157,modifying-task-config-1,6,2
547,645b519f108c046164a6d232,yaml,6.754,modifying-task-config-2,4,3
548,645b519f108c046164a6d232,yaml,9.575,modifying-task-config-3,3,3
549,645b519f108c046164a6d232,yaml,6.311,modifying-task-config-4,3,4
550,6682a94b061954ae8483fb08,toml,17.427,writing-task-NL,5,1
551,6682a94b061954ae8483fb08,toml,7.85,reading-task-config-1,7,1
552,6682a94b061954ae8483fb08,toml,4.395,reading-task-config-2,7,1
553,6682a94b061954ae8483fb08,toml,3.58,reading-task-config-3,7,1
554,6682a94b061954ae8483fb08,toml,7.999,reading-task-config-4,7,2
555,6682a94b061954ae8483fb08,toml,6.269,reading-task-config-5,7,1
556,6682a94b061954ae8483fb08,toml,14.708,writing-task-config,2,5
557,6682a94b061954ae8483fb08,toml,8.292,modifying-task-config-1,5,2
558,6682a94b061954ae8483fb08,toml,5.781,modifying-task-config-2,6,2
559,6682a94b061954ae8483fb08,toml,10.909,modifying-task-config-3,6,1
560,6682a94b061954ae8483fb08,toml,5.707,modifying-task-config-4,6,1
561,66e8c6e99be9621d5b1ed1fa,jsonc,10.12,writing-task-NL,7,1
562,66e8c6e99be9621d5b1ed1fa,jsonc,84.337,reading-task-config-1,7,1
563,66e8c6e99be9621d5b1ed1fa,jsonc,5.976,reading-task-config-2,7,7
564,66e8c6e99be9621d5b1ed1fa,jsonc,7.704,reading-task-config-3,7,7
565,66e8c6e99be9621d5b1ed1fa,jsonc,5.883,reading-task-config-4,7,7
566,66e8c6e99be9621d5b1ed1fa,jsonc,4.333,reading-task-config-5,7,7
567,66e8c6e99be9621d5b1ed1fa,jsonc,5.807,writing-task-config,7,7
568,66e8c6e99be9621d5b1ed1fa,jsonc,5.869,modifying-task-config-1,7,7
569,66e8c6e99be9621d5b1ed1fa,jsonc,5.013,modifying-task-config-2,7,7
570,66e8c6e99be9621d5b1ed1fa,jsonc,10.748,modifying-task-config-3,7,7
571,66e8c6e99be9621d5b1ed1fa,jsonc,6.22,modifying-task-config-4,7,7
572,67792abbab2fa21bf3644c09,hjson,17.39,writing-task-NL,6,2
573,67792abbab2fa21bf3644c09,hjson,13.566,reading-task-config-1,7,2
574,67792abbab2fa21bf3644c09,hjson,16.889,reading-task-config-2,3,5
575,67792abbab2fa21bf3644c09,hjson,7.151,reading-task-config-3,4,4
576,67792abbab2fa21bf3644c09,hjson,11.345,reading-task-config-4,3,4
577,67792abbab2fa21bf3644c09,hjson,9.008,reading-task-config-5,7,2
578,67792abbab2fa21bf3644c09,hjson,6.572,writing-task-config,4,4
579,67792abbab2fa21bf3644c09,hjson,7.669,modifying-task-config-1,7,2
580,67792abbab2fa21bf3644c09,hjson,6.379,modifying-task-config-2,7,2
581,67792abbab2fa21bf3644c09,hjson,5.841,modifying-task-config-3,6,2
582,67792abbab2fa21bf3644c09,hjson,11.025,modifying-task-config-4,1,6
583,5ea90bb434d5e337e98c7edd,json5,7.414,writing-task-NL,7,1
584,5ea90bb434d5e337e98c7edd,json5,4.494,reading-task-config-1,7,1
585,5ea90bb434d5e337e98c7edd,json5,2.821,reading-task-config-2,7,1
586,5ea90bb434d5e337e98c7edd,json5,3.984,reading-task-config-3,7,1
587,5ea90bb434d5e337e98c7edd,json5,7.164,reading-task-config-4,4,5
588,5ea90bb434d5e337e98c7edd,json5,2.906,reading-task-config-5,7,1
589,5ea90bb434d5e337e98c7edd,json5,6.421,writing-task-config,3,6
590,5ea90bb434d5e337e98c7edd,json5,8.287,modifying-task-config-1,6,3
591,5ea90bb434d5e337e98c7edd,json5,10.621,modifying-task-config-2,6,3
592,5ea90bb434d5e337e98c7edd,json5,4.17,modifying-task-config-3,2,6
593,5ea90bb434d5e337e98c7edd,json5,4.595,modifying-task-config-4,2,6
594,677f8968bbb08bc37c8d2a4b,xml,13.715,writing-task-NL,7,4
595,677f8968bbb08bc37c8d2a4b,xml,9.223,reading-task-config-1,5,4
596,677f8968bbb08bc37c8d2a4b,xml,10.447,reading-task-config-2,3,6
597,677f8968bbb08bc37c8d2a4b,xml,7.585,reading-task-config-3,2,2
598,677f8968bbb08bc37c8d2a4b,xml,8.191,reading-task-config-4,7,1
599,677f8968bbb08bc37c8d2a4b,xml,8.802,reading-task-config-5,3,6
600,677f8968bbb08bc37c8d2a4b,xml,9.563,writing-task-config,2,7
601,677f8968bbb08bc37c8d2a4b,xml,5.956,modifying-task-config-1,1,5
602,677f8968bbb08bc37c8d2a4b,xml,6.31,modifying-task-config-2,3,5
603,677f8968bbb08bc37c8d2a4b,xml,6.476,modifying-task-config-3,3,4
604,677f8968bbb08bc37c8d2a4b,xml,7.354,modifying-task-config-4,1,7
605,672f51ea346fba23ddd5a793,xml,16.552,writing-task-NL,7,2
606,672f51ea346fba23ddd5a793,xml,13.318,reading-task-config-1,7,3
607,672f51ea346fba23ddd5a793,xml,6.095,reading-task-config-2,7,2
608,672f51ea346fba23ddd5a793,xml,14.849,reading-task-config-3,7,2
609,672f51ea346fba23ddd5a793,xml,6.051,reading-task-config-4,7,3
610,672f51ea346fba23ddd5a793,xml,6.053,reading-task-config-5,7,3
611,672f51ea346fba23ddd5a793,xml,8.357,writing-task-config,7,3
612,672f51ea346fba23ddd5a793,xml,10.7,modifying-task-config-1,7,3
613,672f51ea346fba23ddd5a793,xml,6.253,modifying-task-config-2,6,2
614,672f51ea346fba23ddd5a793,xml,3.588,modifying-task-config-3,7,2
615,672f51ea346fba23ddd5a793,xml,7.329,modifying-task-config-4,7,2
616,67d13a1ec91ae2216896de44,json,11.008,writing-task-NL,6,4
617,67d13a1ec91ae2216896de44,json,8.16,reading-task-config-1,6,4
618,67d13a1ec91ae2216896de44,json,12.698,reading-task-config-2,7,3
619,67d13a1ec91ae2216896de44,json,10.594,reading-task-config-3,4,6
620,67d13a1ec91ae2216896de44,json,4.48,reading-task-config-4,7,3
621,67d13a1ec91ae2216896de44,json,5.631,reading-task-config-5,7,2
622,67d13a1ec91ae2216896de44,json,7.271,writing-task-config,7,3
623,67d13a1ec91ae2216896de44,json,3.995,modifying-task-config-1,7,2
624,67d13a1ec91ae2216896de44,json,3.204,modifying-task-config-2,7,2
625,67d13a1ec91ae2216896de44,json,4.327,modifying-task-config-3,7,2
626,67d13a1ec91ae2216896de44,json,3.553,modifying-task-config-4,7,2
627,67c8320847fef3b9ab9bfe4d,jsonc,10.854,writing-task-NL,5,1
628,67c8320847fef3b9ab9bfe4d,jsonc,7.406,reading-task-config-1,6,2
629,67c8320847fef3b9ab9bfe4d,jsonc,5.664,reading-task-config-2,5,3
630,67c8320847fef3b9ab9bfe4d,jsonc,4.39,reading-task-config-3,6,2
631,67c8320847fef3b9ab9bfe4d,jsonc,4.123,reading-task-config-4,6,4
632,67c8320847fef3b9ab9bfe4d,jsonc,9.142,reading-task-config-5,6,2
633,67c8320847fef3b9ab9bfe4d,jsonc,11.144,writing-task-config,3,6
634,67c8320847fef3b9ab9bfe4d,jsonc,7.416,modifying-task-config-1,3,5
635,67c8320847fef3b9ab9bfe4d,jsonc,6.543,modifying-task-config-2,6,3
636,67c8320847fef3b9ab9bfe4d,jsonc,5.813,modifying-task-config-3,4,5
637,67c8320847fef3b9ab9bfe4d,jsonc,6.413,modifying-task-config-4,2,6
638,67bf5ad9c5a4637861cfd21e,toml,23.13,writing-task-NL,6,4
639,67bf5ad9c5a4637861cfd21e,toml,9.409,reading-task-config-1,7,1
640,67bf5ad9c5a4637861cfd21e,toml,9.185,reading-task-config-2,7,1
641,67bf5ad9c5a4637861cfd21e,toml,8.119,reading-task-config-3,7,1
642,67bf5ad9c5a4637861cfd21e,toml,15.474,reading-task-config-4,4,6
643,67bf5ad9c5a4637861cfd21e,toml,6.84,reading-task-config-5,7,2
644,67bf5ad9c5a4637861cfd21e,toml,8.598,writing-task-config,4,7
645,67bf5ad9c5a4637861cfd21e,toml,10.563,modifying-task-config-1,5,4
646,67bf5ad9c5a4637861cfd21e,toml,6.839,modifying-task-config-2,6,5
647,67bf5ad9c5a4637861cfd21e,toml,9.425,modifying-task-config-3,6,4
648,67bf5ad9c5a4637861cfd21e,toml,8.332,modifying-task-config-4,7,6
649,616e5ae706e970fe0aff99b6,hjson,7.466,writing-task-NL,7,1
650,616e5ae706e970fe0aff99b6,hjson,4.535,reading-task-config-1,7,1
651,616e5ae706e970fe0aff99b6,hjson,4.09,reading-task-config-2,7,1
652,616e5ae706e970fe0aff99b6,hjson,4.455,reading-task-config-3,6,2
653,616e5ae706e970fe0aff99b6,hjson,6.066,reading-task-config-4,6,4
654,616e5ae706e970fe0aff99b6,hjson,4.399,reading-task-config-5,7,2
655,616e5ae706e970fe0aff99b6,hjson,7.64,writing-task-config,4,5
656,616e5ae706e970fe0aff99b6,hjson,5.171,modifying-task-config-1,5,3
657,616e5ae706e970fe0aff99b6,hjson,3.209,modifying-task-config-2,6,2
658,616e5ae706e970fe0aff99b6,hjson,6.427,modifying-task-config-3,5,2
659,616e5ae706e970fe0aff99b6,hjson,6.9,modifying-task-config-4,3,5
660,66311bae532a469f4858933e,toml,12.817,writing-task-NL,7,2
661,66311bae532a469f4858933e,toml,11.13,reading-task-config-1,7,1
662,66311bae532a469f4858933e,toml,4.322,reading-task-config-2,6,2
663,66311bae532a469f4858933e,toml,3.338,reading-task-config-3,7,1
664,66311bae532a469f4858933e,toml,4.088,reading-task-config-4,6,2
665,66311bae532a469f4858933e,toml,2.901,reading-task-config-5,7,1
666,66311bae532a469f4858933e,toml,8.778,writing-task-config,3,5
667,66311bae532a469f4858933e,toml,13.778,modifying-task-config-1,2,2
668,66311bae532a469f4858933e,toml,11.606,modifying-task-config-2,7,7
669,66311bae532a469f4858933e,toml,4.262,modifying-task-config-3,6,2
670,66311bae532a469f4858933e,toml,12.09,modifying-task-config-4,2,5
671,669284eabea5b8c9655927da,yaml,6.294,writing-task-NL,7,1
672,669284eabea5b8c9655927da,yaml,11.637,reading-task-config-1,3,5
673,669284eabea5b8c9655927da,yaml,10.861,reading-task-config-2,6,2
674,669284eabea5b8c9655927da,yaml,6.629,reading-task-config-3,7,1
675,669284eabea5b8c9655927da,yaml,7.645,reading-task-config-4,1,7
676,669284eabea5b8c9655927da,yaml,5.24,reading-task-config-5,7,1
677,669284eabea5b8c9655927da,yaml,17.475,writing-task-config,3,5
678,669284eabea5b8c9655927da,yaml,11.845,modifying-task-config-1,4,5
679,669284eabea5b8c9655927da,yaml,5.573,modifying-task-config-2,3,6
680,669284eabea5b8c9655927da,yaml,14.44,modifying-task-config-3,6,2
681,669284eabea5b8c9655927da,yaml,11.205,modifying-task-config-4,3,4
682,68138e7f96395f4c5f3a0a87,json,6.818,writing-task-NL,1,1
683,68138e7f96395f4c5f3a0a87,json,12.433,reading-task-config-1,6,6
684,68138e7f96395f4c5f3a0a87,json,6.399,reading-task-config-2,2,4
685,68138e7f96395f4c5f3a0a87,json,7.939,reading-task-config-3,2,3
686,68138e7f96395f4c5f3a0a87,json,6.808,reading-task-config-4,1,7
687,68138e7f96395f4c5f3a0a87,json,5.476,reading-task-config-5,3,3
688,68138e7f96395f4c5f3a0a87,json,6.619,writing-task-config,1,7
689,68138e7f96395f4c5f3a0a87,json,5.241,modifying-task-config-1,1,7
690,68138e7f96395f4c5f3a0a87,json,7.243,modifying-task-config-2,2,6
691,68138e7f96395f4c5f3a0a87,json,9.071,modifying-task-config-3,3,3
692,68138e7f96395f4c5f3a0a87,json,4.58,modifying-task-config-4,3,3
693,62e154b0682e270b4acdf5ee,jsonc,6.719,writing-task-NL,7,1
694,62e154b0682e270b4acdf5ee,jsonc,3.944,reading-task-config-1,7,2
695,62e154b0682e270b4acdf5ee,jsonc,2.57,reading-task-config-2,7,1
696,62e154b0682e270b4acdf5ee,jsonc,3.375,reading-task-config-3,6,3
697,62e154b0682e270b4acdf5ee,jsonc,4.935,reading-task-config-4,5,2
698,62e154b0682e270b4acdf5ee,jsonc,2.921,reading-task-config-5,7,1
699,62e154b0682e270b4acdf5ee,jsonc,6.196,writing-task-config,5,4
700,62e154b0682e270b4acdf5ee,jsonc,6.526,modifying-task-config-1,5,2
701,62e154b0682e270b4acdf5ee,jsonc,3.218,modifying-task-config-2,7,1
702,62e154b0682e270b4acdf5ee,jsonc,2.565,modifying-task-config-3,7,1
703,62e154b0682e270b4acdf5ee,jsonc,3.995,modifying-task-config-4,6,3
704,660eafee7515c432e850362d,hjson,12.32,writing-task-NL,7,7
705,660eafee7515c432e850362d,hjson,14.546,reading-task-config-1,4,4
706,660eafee7515c432e850362d,hjson,6.202,reading-task-config-2,4,3
707,660eafee7515c432e850362d,hjson,6.925,reading-task-config-3,4,4
708,660eafee7515c432e850362d,hjson,7.247,reading-task-config-4,4,4
709,660eafee7515c432e850362d,hjson,5.312,reading-task-config-5,4,4
710,660eafee7515c432e850362d,hjson,8.186,writing-task-config,3,3
711,660eafee7515c432e850362d,hjson,10.79,modifying-task-config-1,3,6
712,660eafee7515c432e850362d,hjson,9.107,modifying-task-config-2,3,6
713,660eafee7515c432e850362d,hjson,6.91,modifying-task-config-3,3,4
714,660eafee7515c432e850362d,hjson,5.451,modifying-task-config-4,3,4
715,62d7fef5538b81f205ba4656,xml,7.532,writing-task-NL,7,1
716,62d7fef5538b81f205ba4656,xml,3.589,reading-task-config-1,7,1
717,62d7fef5538b81f205ba4656,xml,2.334,reading-task-config-2,7,1
718,62d7fef5538b81f205ba4656,xml,2.377,reading-task-config-3,7,1
