,participantId,format,q7,q8,q9,q12,q13,q14,q10,q11,q10_months,q10_years
60,66311bae532a469f4858933e,toml,,"I think the rule of not copy pasting should be ignored on certain symbols, I spent too much time figuring out how to type the ""^"" symbol.",Bachelor's,"{'JSON': 'Used it a few times', 'JSONC': 'Not familiar at all', 'JSON5': 'Not familiar at all', 'HJSON': 'Not familiar at all', 'YAML': 'Not familiar at all', 'TOML': 'Not familiar at all', 'XML': 'Used it a few times'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",24.0,Not familiar at all,24.0,2.0
61,669284eabea5b8c9655927da,yaml,,,High School,"{'JSON': 'Heard of it but never used', 'JSONC': 'Not familiar at all', 'JSON5': 'Not familiar at all', 'HJSON': 'Not familiar at all', 'YAML': 'Not familiar at all', 'TOML': 'Not familiar at all', 'XML': 'Not familiar at all'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",0.0,Not familiar at all,0.0,0.0
62,68138e7f96395f4c5f3a0a87,json,,,PhD,"{'JSON': 'Not familiar at all', 'JSONC': 'Not familiar at all', 'JSON5': 'Not familiar at all', 'HJSON': 'Not familiar at all', 'YAML': 'Not familiar at all', 'TOML': 'Not familiar at all', 'XML': 'Not familiar at all'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",6.0,Not familiar at all,6.0,0.5
63,62e154b0682e270b4acdf5ee,jsonc,I tried to utilise my experience using coding languages and refer to the tutorial as much as possible whilst providing my answers to the scenarios. ,N/A,A-Levels,"{'JSON': 'Used it a few times', 'JSONC': 'Used it a few times', 'JSON5': 'Used it a few times', 'HJSON': 'Used it a few times', 'YAML': 'Heard of it but never used', 'TOML': 'Heard of it but never used', 'XML': 'Heard of it but never used'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",96.0,Somewhat familiar,96.0,8.0
64,660eafee7515c432e850362d,hjson,,,Bachelor's,"{'JSON': 'Used it a few times', 'JSONC': 'Used it a few times', 'JSON5': 'Used it a few times', 'HJSON': 'Used it a few times', 'YAML': 'Heard of it but never used', 'TOML': 'Heard of it but never used', 'XML': 'Heard of it but never used'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",2.0,Somewhat familiar,2.0,0.17
65,62d7fef5538b81f205ba4656,xml,,,High School,"{'JSON': 'Used it a few times', 'JSONC': 'Not familiar at all', 'JSON5': 'Not familiar at all', 'HJSON': 'Not familiar at all', 'YAML': 'Not familiar at all', 'TOML': 'Not familiar at all', 'XML': 'Not familiar at all'}",['Prefer not to say.'],['Prefer not to say.'],14.0,Not familiar at all,14.0,1.17
66,67caa7fe00179edfb74d3e1a,json5,,still learning,Master's,"{'JSON': 'Used it a few times', 'JSONC': 'Used it a few times', 'JSON5': 'Used it a few times', 'HJSON': 'Used it a few times', 'YAML': 'Heard of it but never used', 'TOML': 'Heard of it but never used', 'XML': 'Heard of it but never used'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",4.0,Somewhat familiar,4.0,0.33
67,65fae23bd06ae76bcc297e8b,hjson,,,Bachelor's,"{'JSON': 'Heard of it but never used', 'JSONC': 'Not familiar at all', 'JSON5': 'Not familiar at all', 'HJSON': 'Used it a few times', 'YAML': 'Heard of it but never used', 'TOML': 'Used it a few times', 'XML': 'Not familiar at all'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",24.0,Not familiar at all,24.0,2.0
68,67f4ea448eb6a2b293c1f2fc,json,,NO,Master's,"{'JSON': 'Heard of it but never used', 'JSONC': 'Used it a few times', 'JSON5': 'Heard of it but never used', 'HJSON': 'Heard of it but never used', 'YAML': 'Heard of it but never used', 'TOML': 'Used it a few times', 'XML': 'Comfortable using it'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",16.0,Somewhat familiar,16.0,1.33
69,65f4ab7884f8411c9e11a34e,json5,"I don't know to what capacity I can explain it, other than I tried to follow the instructions and utilize the Help button and follow the syntax guides as best as I knew how.",No additional comments.,High School,"{'JSON': 'Heard of it but never used', 'JSONC': 'Heard of it but never used', 'JSON5': 'Heard of it but never used', 'HJSON': 'Heard of it but never used', 'YAML': 'Not familiar at all', 'TOML': 'Not familiar at all', 'XML': 'Heard of it but never used'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",3.0,Not familiar at all,3.0,0.25
70,611d0afbb2a19acfd012545b,toml,The task was somewhat complex to understand in some questions,The study was informative and quite interesting would like more like this one in future,High School,"{'JSON': 'Not familiar at all', 'JSONC': 'Not familiar at all', 'JSON5': 'Not familiar at all', 'HJSON': 'Not familiar at all', 'YAML': 'Not familiar at all', 'TOML': 'Heard of it but never used', 'XML': 'Not familiar at all'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",0.0,Not familiar at all,0.0,0.0
71,67406c1303bd39d206ff2b50,xml,No,"This is the best way to teach coding to beginners. Everything was well explained at the beginning, making it easier to grab some of the important information regarding coding.",Bachelor's,"{'JSON': 'Heard of it but never used', 'JSONC': 'Heard of it but never used', 'JSON5': 'Heard of it but never used', 'HJSON': 'Heard of it but never used', 'YAML': 'Heard of it but never used', 'TOML': 'Heard of it but never used', 'XML': 'Used it a few times'}","['No, I do not have any cognitive-related conditions.']","['Color vision deficiency (CVD) (e.g., difficulty distinguishing colors like red and green).']",0.0,Somewhat familiar,0.0,0.0
72,61601e9a6b8306196d2a129c,hjson,"All I can say is that I tried to answer all the questions to the best of my ability, applying what I was taught throughout the study.","It was extremely challenging for me (as it appeared as if I was engaging in coding), but nonetheless, I thoroughly enjoyed learning about the data structures and the key-value attributes. Thank you so much for giving me the opportunity to participate in this study:)",High School,"{'JSON': 'Not familiar at all', 'JSONC': 'Not familiar at all', 'JSON5': 'Not familiar at all', 'HJSON': 'Not familiar at all', 'YAML': 'Not familiar at all', 'TOML': 'Not familiar at all', 'XML': 'Not familiar at all'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",0.0,Not familiar at all,0.0,0.0
73,65fad6c874ac75642ffc254b,hjson,,I think if there is a key where we can undo the task it would be easier oops i actually forgot i could use crtl Z well i still felt instructions could be given step wise or point wise for better understanding it took nice amount of effort to complete this ,Bachelor's,"{'JSON': 'Not familiar at all', 'JSONC': 'Not familiar at all', 'JSON5': 'Not familiar at all', 'HJSON': 'Not familiar at all', 'YAML': 'Not familiar at all', 'TOML': 'Not familiar at all', 'XML': 'Not familiar at all'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",0.0,Not familiar at all,0.0,0.0
74,606c7d27f4f3ae688332a55d,toml,"I have a previous background of python, TOML seems a lot like python, sometimes i got confused",No,Bachelor's,"{'JSON': 'Comfortable using it', 'JSONC': 'Not familiar at all', 'JSON5': 'Heard of it but never used', 'HJSON': 'Not familiar at all', 'YAML': 'Used it a few times', 'TOML': 'Heard of it but never used', 'XML': 'Comfortable using it'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",34.0,Somewhat familiar,34.0,2.83
75,67f66486e35051403284eb5e,xml,No,No,Bachelor's,"{'JSON': 'Heard of it but never used', 'JSONC': 'Heard of it but never used', 'JSON5': 'Heard of it but never used', 'HJSON': 'Heard of it but never used', 'YAML': 'Heard of it but never used', 'TOML': 'Heard of it but never used', 'XML': 'Used it a few times'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",6.0,Somewhat familiar,6.0,0.5
76,67a8fa10b4db1990f7372f01,json5,no,no,Master's,"{'JSON': 'Comfortable using it', 'JSONC': 'Comfortable using it', 'JSON5': 'Used it a few times', 'HJSON': 'Heard of it but never used', 'YAML': 'Heard of it but never used', 'TOML': 'Heard of it but never used', 'XML': 'Comfortable using it'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",52.0,Somewhat familiar,52.0,4.33
77,6094ce8d0764c24f352d1fe5,hjson,No,Try to give more examples,Bachelor's,"{'JSON': 'Heard of it but never used', 'JSONC': 'Not familiar at all', 'JSON5': 'Not familiar at all', 'HJSON': 'Used it a few times', 'YAML': 'Not familiar at all', 'TOML': 'Not familiar at all', 'XML': 'Used it a few times'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",45.0,Not familiar at all,45.0,3.75
78,6715c7aedee148c65c10509c,yaml,"No thanks but i don't understand completely this topic, fun tasks though!",Very light study for non coding users,Bachelor's,"{'JSON': 'Heard of it but never used', 'JSONC': 'Not familiar at all', 'JSON5': 'Not familiar at all', 'HJSON': 'Not familiar at all', 'YAML': 'Heard of it but never used', 'TOML': 'Not familiar at all', 'XML': 'Heard of it but never used'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",3.0,Somewhat familiar,3.0,0.25
79,664e413a5f3eb7f99d90e15b,json,,,Bachelor's,"{'JSON': 'Used it a few times', 'JSONC': 'Used it a few times', 'JSON5': 'Heard of it but never used', 'HJSON': 'Heard of it but never used', 'YAML': 'Heard of it but never used', 'TOML': 'Comfortable using it', 'XML': 'Comfortable using it'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",16.0,Somewhat familiar,16.0,1.33
80,66a7e128f37f34ca658be38b,jsonc,Not really! I think I got most of the way there haha!,Fun Study. Good Luck!,Bachelor's,"{'JSON': 'Heard of it but never used', 'JSONC': 'Heard of it but never used', 'JSON5': 'Heard of it but never used', 'HJSON': 'Heard of it but never used', 'YAML': 'Heard of it but never used', 'TOML': 'Heard of it but never used', 'XML': 'Heard of it but never used'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",8.0,Somewhat familiar,8.0,0.67
81,65fb236a5a78fcf672df7469,json,,,Bachelor's,"{'JSON': 'Used it a few times', 'JSONC': 'Used it a few times', 'JSON5': 'Comfortable using it', 'HJSON': 'Heard of it but never used', 'YAML': 'Used it a few times', 'TOML': 'Comfortable using it', 'XML': 'Used it a few times'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",48.0,Somewhat familiar,48.0,4.0
82,60f7c71d1cffec381351b0b3,xml,"Throughout out the experience, I had to change coding which I have no experience in. Sometimes I try to remove and put certain name according to tasks..but then it's just disappear which was frustrating. I just gave answers that are in my ability",Can you fix the font size of the coding and should not automatically delete something if not working on that coding ,Bachelor's,"{'JSON': 'Not familiar at all', 'JSONC': 'Not familiar at all', 'JSON5': 'Not familiar at all', 'HJSON': 'Not familiar at all', 'YAML': 'Not familiar at all', 'TOML': 'Not familiar at all', 'XML': 'Heard of it but never used'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",0.0,Not familiar at all,0.0,0.0
83,675330fb23080b9ae3ec8239,json5,,,Master's,"{'JSON': 'Used it a few times', 'JSONC': 'Used it a few times', 'JSON5': 'Used it a few times', 'HJSON': 'Heard of it but never used', 'YAML': 'Heard of it but never used', 'TOML': 'Used it a few times', 'XML': 'Comfortable using it'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",38.0,Somewhat familiar,38.0,3.17
84,65fadedad737be57cd91c61f,jsonc,I believe my answers are correct.,Please bring more of such studies.,Master's,"{'JSON': 'Expert', 'JSONC': 'Comfortable using it', 'JSON5': 'Expert', 'HJSON': 'Expert', 'YAML': 'Used it a few times', 'TOML': 'Used it a few times', 'XML': 'Comfortable using it'}","['Dysgraphia (e.g., difficulty with handwriting or written expression).']","['Color vision deficiency (CVD) (e.g., difficulty distinguishing colors like red and green).']",60.0,Very familiar,60.0,5.0
85,5fb4fcd1fce53c30649dd704,xml,,,Bachelor's,"{'JSON': 'Not familiar at all', 'JSONC': 'Not familiar at all', 'JSON5': 'Not familiar at all', 'HJSON': 'Not familiar at all', 'YAML': 'Not familiar at all', 'TOML': 'Not familiar at all', 'XML': 'Heard of it but never used'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",0.0,Not familiar at all,0.0,0.0
86,67d0251c804fc17732eb948a,toml,no,no,Master's,"{'JSON': 'Comfortable using it', 'JSONC': 'Comfortable using it', 'JSON5': 'Comfortable using it', 'HJSON': 'Comfortable using it', 'YAML': 'Expert', 'TOML': 'Comfortable using it', 'XML': 'Expert'}","['No, I do not have any cognitive-related conditions.']",['Prefer not to say.'],24.0,Somewhat familiar,24.0,2.0
87,67d11644421446068e1fec14,toml,no,no,Bachelor's,"{'JSON': 'Comfortable using it', 'JSONC': 'Comfortable using it', 'JSON5': 'Comfortable using it', 'HJSON': 'Comfortable using it', 'YAML': 'Comfortable using it', 'TOML': 'Comfortable using it', 'XML': 'Comfortable using it'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",45.0,Very familiar,45.0,3.75
88,67d0088c269b3e96d9ba6019,hjson,The study needed lots of attention ,Thank you for this kind of experience ,Master's,"{'JSON': 'Heard of it but never used', 'JSONC': 'Not familiar at all', 'JSON5': 'Not familiar at all', 'HJSON': 'Heard of it but never used', 'YAML': 'Heard of it but never used', 'TOML': 'Heard of it but never used', 'XML': 'Heard of it but never used'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",1.0,Somewhat familiar,1.0,0.08
89,678a94ff1cf9f0775cb89e69,hjson,,,Master's,"{'JSON': 'Heard of it but never used', 'JSONC': 'Heard of it but never used', 'JSON5': 'Used it a few times', 'HJSON': 'Heard of it but never used', 'YAML': 'Comfortable using it', 'TOML': 'Heard of it but never used', 'XML': 'Not familiar at all'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",36.0,Somewhat familiar,36.0,3.0
90,67176f0792ed8c4064f61a2c,json,,,Bachelor's,"{'JSON': 'Heard of it but never used', 'JSONC': 'Not familiar at all', 'JSON5': 'Heard of it but never used', 'HJSON': 'Not familiar at all', 'YAML': 'Not familiar at all', 'TOML': 'Not familiar at all', 'XML': 'Used it a few times'}","['No, I do not have any cognitive-related conditions.']","['Low vision (e.g., difficulty seeing clearly, even with corrective lenses).']",9.0,Somewhat familiar,9.0,0.75
91,678526627e48ded12935af38,yaml,NO,NO,PhD,"{'JSON': 'Heard of it but never used', 'JSONC': 'Not familiar at all', 'JSON5': 'Not familiar at all', 'HJSON': 'Not familiar at all', 'YAML': 'Heard of it but never used', 'TOML': 'Not familiar at all', 'XML': 'Heard of it but never used'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",0.0,Not familiar at all,0.0,0.0
92,6738d09a032bf7224008ce7e,yaml,i think my answers are good enough ,this is a nice study ,Bachelor's,"{'JSON': 'Expert', 'JSONC': 'Comfortable using it', 'JSON5': 'Expert', 'HJSON': 'Comfortable using it', 'YAML': 'Expert', 'TOML': 'Expert', 'XML': 'Expert'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",14.0,Very familiar,14.0,1.17
93,62d6d87d91cf24a3c1c0f10c,hjson,,,Bachelor's,"{'JSON': 'Not familiar at all', 'JSONC': 'Not familiar at all', 'JSON5': 'Not familiar at all', 'HJSON': 'Not familiar at all', 'YAML': 'Not familiar at all', 'TOML': 'Not familiar at all', 'XML': 'Not familiar at all'}",ADHD,"['No, I do not have any related conditions.']",0.0,Not familiar at all,0.0,0.0
94,6554ea27378d1f1b846788b3,jsonc,,,High School,"{'JSON': 'Not familiar at all', 'JSONC': 'Not familiar at all', 'JSON5': 'Not familiar at all', 'HJSON': 'Not familiar at all', 'YAML': 'Not familiar at all', 'TOML': 'Not familiar at all', 'XML': 'Not familiar at all'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",0.0,Not familiar at all,0.0,0.0
95,5795af044a84da00014c5df1,json,no,no,Master's,"{'JSON': 'Used it a few times', 'JSONC': 'Not familiar at all', 'JSON5': 'Heard of it but never used', 'HJSON': 'Not familiar at all', 'YAML': 'Heard of it but never used', 'TOML': 'Not familiar at all', 'XML': 'Used it a few times'}",['Prefer not to say.'],['Prefer not to say.'],105.0,Somewhat familiar,105.0,8.75
96,681374d36d7bd7ccb6f914f5,json5,,,Bachelor's,"{'JSON': 'Expert', 'JSONC': 'Used it a few times', 'JSON5': 'Expert', 'HJSON': 'Used it a few times', 'YAML': 'Expert', 'TOML': 'Expert', 'XML': 'Expert'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",36.0,Very familiar,36.0,3.0
97,61287939bc5a971fc15333e4,json,no,no,High School,"{'JSON': 'Not familiar at all', 'JSONC': 'Not familiar at all', 'JSON5': 'Not familiar at all', 'HJSON': 'Not familiar at all', 'YAML': 'Not familiar at all', 'TOML': 'Not familiar at all', 'XML': 'Not familiar at all'}",['Prefer not to say.'],['Prefer not to say.'],0.0,Not familiar at all,0.0,0.0
98,65feaaac53eb219f09ad5ea0,toml,,,Master's,"{'JSON': 'Used it a few times', 'JSONC': 'Heard of it but never used', 'JSON5': 'Not familiar at all', 'HJSON': 'Heard of it but never used', 'YAML': 'Not familiar at all', 'TOML': 'Used it a few times', 'XML': 'Heard of it but never used'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",23.0,Somewhat familiar,23.0,1.92
99,5755c957eb80c4000741a9ce,json5,"I've both worked with XML and JSON a little before for a couple of small hobby projects, many years ago, so it was a pretty straightforward set of tasks.",It was fun!,Master's,"{'JSON': 'Used it a few times', 'JSONC': 'Not familiar at all', 'JSON5': 'Not familiar at all', 'HJSON': 'Not familiar at all', 'YAML': 'Not familiar at all', 'TOML': 'Not familiar at all', 'XML': 'Comfortable using it'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",160.0,Somewhat familiar,160.0,13.33
100,6693d3ae2bd15cf7a058e6a7,json5,No I tried my best as a novice,No,Bachelor's,"{'JSON': 'Not familiar at all', 'JSONC': 'Not familiar at all', 'JSON5': 'Heard of it but never used', 'HJSON': 'Not familiar at all', 'YAML': 'Not familiar at all', 'TOML': 'Not familiar at all', 'XML': 'Not familiar at all'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",0.0,Not familiar at all,0.0,0.0
101,60e2bf0aa568b97e8d525872,toml,No,No,PhD,"{'JSON': 'Comfortable using it', 'JSONC': 'Heard of it but never used', 'JSON5': 'Used it a few times', 'HJSON': 'Comfortable using it', 'YAML': 'Heard of it but never used', 'TOML': 'Comfortable using it', 'XML': 'Comfortable using it'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",12.0,Very familiar,12.0,1.0
102,67d24179c5bd87691f1fe036,yaml,,,Bachelor's,"{'JSON': 'Not familiar at all', 'JSONC': 'Not familiar at all', 'JSON5': 'Not familiar at all', 'HJSON': 'Not familiar at all', 'YAML': 'Not familiar at all', 'TOML': 'Not familiar at all', 'XML': 'Not familiar at all'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",0.0,Not familiar at all,0.0,0.0
103,5c4f5967aac8be0001716a65,xml,No,None,High School,"{'JSON': 'Used it a few times', 'JSONC': 'Not familiar at all', 'JSON5': 'Not familiar at all', 'HJSON': 'Not familiar at all', 'YAML': 'Heard of it but never used', 'TOML': 'Not familiar at all', 'XML': 'Heard of it but never used'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",8.0,Not familiar at all,8.0,0.67
104,6680071d60b3642bcf5dad37,jsonc,"Yes, the instructions were a bit confusing at first.",I still enjoyed the study and would love to do more.,Master's,"{'JSON': 'Comfortable using it', 'JSONC': 'Comfortable using it', 'JSON5': 'Comfortable using it', 'HJSON': 'Used it a few times', 'YAML': 'Comfortable using it', 'TOML': 'Used it a few times', 'XML': 'Used it a few times'}","['No, I do not have any cognitive-related conditions.']","['No, I do not have any related conditions.']",48.0,Very familiar,48.0,4.0
